user_id,first_name,last_name,email,phone_number,city,age,account_status,loyalty_tier,preferred_payment,signup_date,last_active_date,total_rides_taken,avg_rating_given,preferred_language,device_os,referral_source,is_business_account,promo_credits_balance,account_verified
5013956,Priya,Baker,user5013956@proton.com,+1-857-470-7565,Orlando,30,Active,Bronze,Crypto,2020-05-04,2022-06-28,6,3.9,Spanish,Android,Ad Campaign,No,0.88,Yes
9425414,Emily,Martinez,user9425414@yahoo.com,+1-421-974-6626,Atlanta,47,Active,Bronze,App Wallet,2021-08-13,2023-01-24,2,4.7,English,iOS,App Store,No,0.07,No
1026404,Nina,King,user1026404@outlook.com,+1-486-163-3047,Los Angeles,58,Active,Bronze,Credit Card,2020-01-07,2021-09-08,10,3.3,English,Web,Organic,No,0.19,Yes
5655351,Emily,Carter,user5655351@proton.com,+1-383-348-5575,Atlanta,40,Active,Bronze,Credit Card,2020-06-05,2023-01-25,8,2.8,Portuguese,iOS,Friend Referral,Yes,30.0,No
6206732,Sofia,Carter,user6206732@proton.com,+1-328-706-8708,Las Vegas,39,Active,Bronze,App Wallet,2022-03-12,2024-01-02,5,3.4,English,Android,Friend Referral,No,5.39,Yes
4756772,Logan,Mitchell,user4756772@outlook.com,+1-240-752-9993,Seattle,68,Inactive,Gold,Debit Card,2020-12-26,2021-10-14,30,4.4,Arabic,iOS,Ad Campaign,No,0.71,Yes
8788277,Priya,Jones,user8788277@outlook.com,+1-859-668-9729,Austin,48,Active,Gold,App Wallet,2020-01-11,2020-09-12,20,4.8,Mandarin,iOS,Social Media,No,0.6,Yes
5687907,Ryan,Jones,user5687907@yahoo.com,+1-731-144-1526,Detroit,36,Active,Platinum,Credit Card,2019-06-06,2023-02-20,1,2.6,Spanish,iOS,Corporate Deal,No,5.7,Yes
8619647,Nina,Thomas,user8619647@gmail.com,+1-366-365-7367,Los Angeles,40,Inactive,Bronze,Credit Card,2023-05-02,2023-11-12,8,3.5,English,iOS,Ad Campaign,Yes,5.68,Yes
3081446,Aria,Williams,user3081446@outlook.com,+1-380-152-8133,Nashville,50,Pending Verification,Bronze,Corporate,2019-08-04,2021-01-04,4,3.1,Portuguese,Android,Friend Referral,No,20.27,Yes
6354581,Logan,Wright,user6354581@gmail.com,+1-600-647-2162,New York,34,Active,Bronze,Debit Card,2019-01-12,2019-10-05,15,4.6,Portuguese,iOS,Corporate Deal,No,10.2,No
7785188,Riley,Torres,user7785188@gmail.com,+1-661-854-3620,San Francisco,40,Active,Bronze,App Wallet,2020-03-24,2021-03-11,6,2.9,English,Android,Social Media,No,0.52,Yes
4321096,Liam,Carter,user4321096@gmail.com,+1-731-799-9289,Seattle,36,Inactive,Bronze,Promo Credit,2022-12-30,2023-08-06,75,4.8,French,iOS,App Store,No,0.19,Yes
9393570,Kevin,Garcia,user9393570@proton.com,+1-318-435-5306,Los Angeles,29,Active,Platinum,App Wallet,2020-07-25,2024-09-25,5,3.2,French,Android,Ad Campaign,No,0.31,Yes
8414169,Mohammed,Torres,user8414169@yahoo.com,+1-535-830-8270,Las Vegas,34,Active,Bronze,Debit Card,2022-04-03,2022-08-26,8,3.7,Spanish,Android,Organic,No,15.11,Yes
1919519,Isabella,Brown,user1919519@gmail.com,+1-995-510-2699,New York,39,Active,Silver,Debit Card,2020-09-09,2022-03-22,5,4.7,English,iOS,Friend Referral,No,0.53,Yes
2103773,Chloe,Davis,user2103773@proton.com,+1-467-371-7528,Boston,33,Active,Silver,App Wallet,2021-03-27,2023-01-07,50,3.6,English,iOS,App Store,No,10.93,Yes
3565100,Wei,Rodriguez,user3565100@yahoo.com,+1-436-792-7444,Los Angeles,65,Active,Silver,App Wallet,2020-01-09,2020-02-13,5,4.5,Arabic,iOS,Organic,No,10.75,Yes
9529208,Logan,Green,user9529208@gmail.com,+1-761-160-8365,Portland,39,Inactive,Bronze,Debit Card,2019-10-01,2022-06-03,15,4.2,Mandarin,Android,Corporate Deal,No,0.07,Yes
3523138,Ryan,Flores,user3523138@yahoo.com,+1-235-634-7298,Seattle,47,Active,Gold,Debit Card,2020-12-20,2021-05-04,50,4.7,Mandarin,iOS,Organic,No,0.4,Yes
7043092,Oscar,Lee,user7043092@gmail.com,+1-567-506-9477,Houston,57,Active,Silver,Credit Card,2020-05-06,2023-02-19,6,3.8,English,iOS,Social Media,No,20.03,Yes
5731674,Chloe,Hall,user5731674@proton.com,+1-920-974-9097,New York,38,Active,Bronze,App Wallet,2020-06-04,2024-01-16,10,2.7,Spanish,Android,Corporate Deal,No,0.6,No
2998968,Noah,Brown,user2998968@yahoo.com,+1-785-606-8731,Austin,24,Active,Silver,Debit Card,2022-07-28,2023-04-01,3,4.1,Korean,Android,Friend Referral,No,0.6,Yes
2142096,Chloe,Thomas,user2142096@yahoo.com,+1-461-931-7886,Miami,63,Active,Bronze,Corporate,2021-10-08,2022-09-20,15,3.0,English,Android,Friend Referral,No,5.26,Yes
2966104,Ava,Wilson,user2966104@proton.com,+1-305-730-6611,Detroit,39,Active,Platinum,Corporate,2022-09-09,2024-09-17,15,3.0,English,iOS,Ad Campaign,Yes,0.88,Yes
8822569,Ava,Torres,user8822569@proton.com,+1-231-565-8336,Las Vegas,44,Active,Gold,Credit Card,2022-07-08,2024-07-17,3,4.7,Portuguese,iOS,Organic,No,0.44,Yes
5864241,Oscar,Robinson,user5864241@proton.com,+1-607-359-7620,San Diego,70,Active,Bronze,Credit Card,2023-03-11,2024-01-30,6,2.6,Spanish,Web,Friend Referral,No,5.69,Yes
5056701,Chloe,Lewis,user5056701@outlook.com,+1-439-958-8911,Austin,28,Inactive,Silver,App Wallet,2019-08-26,2024-08-05,3,3.4,English,Android,Social Media,No,15.79,Yes
5803993,Isabella,Harris,user5803993@gmail.com,+1-350-744-8982,San Francisco,38,Active,Bronze,Promo Credit,2019-10-22,2022-12-13,8,3.0,Spanish,iOS,Organic,No,0.08,Yes
2529448,Riley,Taylor,user2529448@gmail.com,+1-638-327-3035,Los Angeles,64,Active,Bronze,App Wallet,2021-09-18,2022-12-31,6,3.1,Spanish,iOS,App Store,No,0.98,Yes
7265758,Carlos,Moore,user7265758@outlook.com,+1-582-373-4553,Detroit,43,Active,Silver,App Wallet,2021-08-24,2023-05-25,6,3.5,English,Android,Corporate Deal,No,0.09,Yes
6396714,Ethan,Garcia,user6396714@gmail.com,+1-674-763-5609,New York,45,Active,Platinum,Promo Credit,2021-11-28,2022-05-09,4,2.6,Mandarin,iOS,Social Media,No,0.78,Yes
8524285,Lucas,Moore,user8524285@gmail.com,+1-235-979-8003,Phoenix,34,Pending Verification,Gold,Promo Credit,2019-12-04,2022-02-19,150,3.2,English,Android,Social Media,No,30.4,Yes
8723008,Oliver,Torres,user8723008@proton.com,+1-742-471-4235,Miami,27,Active,Silver,Credit Card,2020-09-01,2022-09-24,50,2.8,French,Web,App Store,No,0.45,Yes
8175923,Layla,Jones,user8175923@yahoo.com,+1-291-493-4223,Houston,42,Inactive,Silver,Debit Card,2019-12-18,2024-10-07,5,2.8,English,iOS,Corporate Deal,No,0.55,Yes
5266693,Mohammed,Wright,user5266693@gmail.com,+1-718-461-5455,Dallas,38,Active,Gold,Debit Card,2022-04-27,2024-02-21,1,4.4,English,Android,Organic,No,20.98,Yes
9590399,Aria,Wilson,user9590399@yahoo.com,+1-777-535-4657,Detroit,49,Active,Bronze,Credit Card,2022-10-07,2024-11-08,20,3.3,Spanish,Android,Social Media,No,0.16,Yes
3310759,Emma,Wright,user3310759@gmail.com,+1-442-668-6071,Atlanta,69,Active,Gold,App Wallet,2019-09-26,2021-05-16,6,4.5,English,Android,Organic,No,0.96,Yes
8896905,Wei,Walker,user8896905@proton.com,+1-503-462-8319,Los Angeles,39,Active,Gold,Credit Card,2022-09-19,2023-12-05,10,4.2,Spanish,iOS,Social Media,No,0.78,Yes
5404090,Lucas,Carter,user5404090@proton.com,+1-489-101-4148,Atlanta,52,Active,Silver,Promo Credit,2019-05-30,2021-03-29,0,,Spanish,Android,Social Media,No,0.14,Yes
8096749,Oliver,Nelson,user8096749@yahoo.com,+1-663-760-3950,Detroit,36,Active,Silver,Corporate,2019-06-11,2022-08-07,100,2.5,Spanish,iOS,App Store,No,0.17,Yes
7727100,Mason,King,user7727100@proton.com,+1-631-500-9369,Minneapolis,42,Active,Silver,Promo Credit,2022-08-25,2023-06-15,3,4.4,Arabic,Android,App Store,Yes,15.54,Yes
3903944,Sarah,Moore,user3903944@outlook.com,+1-981-416-5223,Phoenix,33,Active,Bronze,Credit Card,2019-04-29,2023-04-17,10,2.7,French,Android,Social Media,No,0.34,Yes
5319087,Ava,Flores,user5319087@gmail.com,+1-367-368-1261,San Francisco,29,Active,Gold,Debit Card,2022-06-27,2023-01-31,4,3.7,Mandarin,iOS,Ad Campaign,No,5.18,Yes
3326217,Tom,Smith,user3326217@proton.com,+1-692-665-8554,Los Angeles,19,Active,Bronze,Credit Card,2019-05-09,2021-08-10,10,3.8,English,Android,Corporate Deal,No,5.09,Yes
1800928,Oscar,Allen,user1800928@gmail.com,+1-354-651-6378,Miami,40,Active,Bronze,Credit Card,2021-06-27,2022-05-08,30,3.3,Arabic,iOS,Ad Campaign,No,0.11,No
7845679,Ethan,Hill,user7845679@outlook.com,+1-402-626-7098,Seattle,37,Active,Bronze,Credit Card,2022-11-04,2023-09-24,3,4.7,English,Web,Corporate Deal,No,0.61,Yes
2422995,Jackson,Jackson,user2422995@gmail.com,+1-768-626-6159,San Francisco,25,Active,Silver,Promo Credit,2021-04-21,2024-03-17,30,4.8,Spanish,iOS,Organic,No,0.01,Yes
1591172,Riley,Smith,user1591172@proton.com,+1-806-534-8631,San Diego,30,Active,Silver,Debit Card,2022-10-30,2024-04-18,8,3.5,Spanish,Android,App Store,No,0.3,Yes
9692347,Layla,Torres,user9692347@outlook.com,+1-338-886-2307,San Francisco,51,Active,Gold,Credit Card,2019-05-11,2023-05-13,20,4.6,English,iOS,Organic,No,0.12,Yes
3231079,Emma,Hall,user3231079@proton.com,+1-739-311-4990,Boston,29,Active,Gold,Debit Card,2019-06-29,2020-04-28,4,3.7,English,iOS,Friend Referral,Yes,0.66,Yes
1691113,Ryan,Miller,user1691113@yahoo.com,+1-688-845-2802,Houston,46,Pending Verification,Silver,App Wallet,2023-01-17,2023-11-25,6,4.7,Spanish,Android,Corporate Deal,No,0.23,Yes
7532074,David,King,user7532074@gmail.com,+1-796-524-5671,Atlanta,49,Active,Bronze,Credit Card,2019-10-20,2022-09-23,75,4.4,Spanish,iOS,Corporate Deal,No,0.12,Yes
9936682,Oscar,Martinez,user9936682@proton.com,+1-966-126-7887,Phoenix,63,Active,Silver,Corporate,2021-05-01,2021-08-11,10,3.8,Hindi,Web,Friend Referral,No,0.04,Yes
2063052,Aria,Lee,user2063052@gmail.com,+1-933-574-8410,Boston,29,Active,Silver,App Wallet,2021-04-23,2023-12-29,15,4.1,English,Android,Ad Campaign,No,0.53,Yes
2192561,Riley,Wright,user2192561@outlook.com,+1-978-318-7575,Los Angeles,44,Pending Verification,Bronze,Debit Card,2019-04-02,2020-08-17,4,4.6,French,iOS,Ad Campaign,No,0.63,Yes
4230379,Maria,Williams,user4230379@yahoo.com,+1-743-925-3448,Detroit,69,Active,Bronze,Credit Card,2021-12-15,2023-06-07,4,3.7,English,iOS,Organic,No,0.07,Yes
3343494,Tom,Harris,user3343494@outlook.com,+1-755-346-3259,Minneapolis,28,Active,Bronze,Corporate,2021-03-13,2023-02-06,2,4.1,Hindi,iOS,Organic,No,10.55,Yes
8290276,Emma,Rodriguez,user8290276@gmail.com,+1-297-881-9859,Austin,41,Active,Silver,Credit Card,2023-05-13,2024-08-19,15,4.5,Spanish,Android,Social Media,No,20.01,Yes
8507953,Noah,Miller,user8507953@proton.com,+1-612-579-1961,Houston,28,Active,Gold,App Wallet,2020-06-23,2021-08-29,8,4.3,Arabic,iOS,Organic,No,0.2,Yes
2887599,Sofia,Jackson,user2887599@proton.com,+1-672-776-9563,Dallas,40,Active,Silver,Debit Card,2019-01-30,2022-06-06,3,4.0,English,Android,Ad Campaign,No,30.06,Yes
8940553,James,Harris,user8940553@outlook.com,+1-268-639-8484,Detroit,20,Active,Silver,Debit Card,2023-02-02,2024-02-16,8,4.0,English,Android,Organic,No,0.09,Yes
5408345,Liam,Miller,user5408345@outlook.com,+1-864-689-8193,Orlando,40,Active,Silver,Debit Card,2023-01-16,2024-05-27,5,4.7,English,iOS,Organic,No,10.04,Yes
5231132,Emily,Brown,user5231132@proton.com,+1-927-192-5128,San Diego,77,Active,Platinum,Credit Card,2019-08-14,2024-07-24,6,4.1,English,iOS,Social Media,No,0.64,Yes
4684487,Lisa,Allen,user4684487@gmail.com,+1-964-404-1373,Seattle,36,Active,Platinum,Debit Card,2022-07-19,2023-10-10,8,4.1,Korean,iOS,Ad Campaign,No,0.29,No
3772287,Tom,Carter,user3772287@proton.com,+1-362-922-6158,Austin,51,Active,Bronze,Credit Card,2019-09-15,2023-03-30,8,3.8,English,Android,App Store,No,0.8,Yes
7180336,Sofia,Hill,user7180336@outlook.com,+1-545-336-8972,Miami,71,Active,Silver,Credit Card,2022-05-30,2024-09-08,6,3.8,English,iOS,Friend Referral,No,0.14,Yes
1223132,Nina,Rodriguez,user1223132@gmail.com,+1-637-646-5757,New York,37,Inactive,Silver,Credit Card,2022-11-27,2023-03-02,15,4.4,Spanish,Android,Social Media,No,0.95,Yes
1219022,Kevin,Martinez,user1219022@outlook.com,+1-881-639-5954,Seattle,29,Active,Bronze,Credit Card,2022-01-19,2022-06-01,6,2.6,Mandarin,iOS,App Store,No,0.3,Yes
8863424,James,Rodriguez,user8863424@outlook.com,+1-703-569-3272,Chicago,68,Active,Gold,Debit Card,2020-06-11,2024-12-14,2,3.3,Hindi,Android,Social Media,No,0.3,Yes
5823022,Kevin,Jackson,user5823022@yahoo.com,+1-555-303-4159,Denver,31,Active,Gold,Debit Card,2021-07-01,2024-04-17,15,4.1,Spanish,iOS,App Store,No,0.94,Yes
5356929,Isabella,Wright,user5356929@proton.com,+1-569-662-3326,San Diego,34,Active,Gold,Credit Card,2020-08-17,2024-02-08,6,4.6,Spanish,iOS,Ad Campaign,No,0.21,Yes
6024438,Elijah,Rodriguez,user6024438@proton.com,+1-968-532-3358,Dallas,41,Active,Silver,Debit Card,2020-02-13,2020-07-05,5,3.2,English,iOS,Social Media,Yes,15.88,Yes
8754623,Wei,Flores,user8754623@yahoo.com,+1-539-854-5160,Seattle,30,Active,Gold,Debit Card,2022-07-21,2024-01-13,100,4.4,English,Android,Social Media,No,0.93,Yes
7983349,Sofia,Harris,user7983349@yahoo.com,+1-599-536-6324,Seattle,38,Inactive,Silver,App Wallet,2020-08-25,2023-03-03,4,4.7,French,Android,Organic,No,20.36,Yes
1253088,Tom,Anderson,user1253088@proton.com,+1-234-391-4928,San Francisco,28,Active,Gold,Promo Credit,2022-06-07,2023-03-17,1,3.6,Spanish,iOS,Friend Referral,No,0.94,Yes
6387028,Isabella,Johnson,user6387028@outlook.com,+1-936-570-5504,San Diego,24,Inactive,Bronze,App Wallet,2021-05-04,2023-06-06,3,4.0,English,iOS,Organic,No,5.87,Yes
1630415,Zoe,Harris,user1630415@yahoo.com,+1-798-857-3249,San Diego,43,Active,Silver,Credit Card,2019-12-26,2022-04-02,3,4.8,Portuguese,Android,Corporate Deal,No,0.19,Yes
1378556,Isabella,Martinez,user1378556@outlook.com,+1-979-332-9819,Boston,75,Active,Bronze,Debit Card,2021-05-10,2023-03-28,10,2.9,English,Android,Friend Referral,Yes,0.07,Yes
7276595,Aisha,Taylor,user7276595@proton.com,+1-691-399-9758,Houston,37,Inactive,Silver,Credit Card,2021-03-11,2023-07-30,4,4.6,Spanish,iOS,Friend Referral,No,0.78,Yes
3407343,Carlos,Miller,user3407343@yahoo.com,+1-853-187-9542,Las Vegas,38,Inactive,Diamond,Promo Credit,2022-01-13,2024-08-11,3,3.6,English,iOS,App Store,No,0.94,Yes
7040407,Lucas,Smith,user7040407@gmail.com,+1-429-894-7671,Phoenix,52,Active,Bronze,Credit Card,2019-05-19,2021-12-05,10,4.3,English,iOS,Corporate Deal,No,0.89,Yes
6960921,Emily,Robinson,user6960921@yahoo.com,+1-261-699-3560,Chicago,66,Active,Bronze,Credit Card,2019-01-20,2020-07-08,10,4.5,Spanish,Android,Friend Referral,No,10.69,Yes
6503450,Emily,Brown,user6503450@proton.com,+1-853-845-7237,Phoenix,31,Active,Bronze,Credit Card,2023-03-24,2024-01-15,30,3.8,English,Android,Organic,No,5.85,No
6957760,Priya,Miller,user6957760@proton.com,+1-967-925-5449,Los Angeles,34,Inactive,Platinum,App Wallet,2019-12-31,2024-04-12,2,3.9,English,iOS,Corporate Deal,No,15.9,Yes
5548451,Fatima,Wilson,user5548451@outlook.com,+1-714-878-1312,Minneapolis,68,Suspended,Silver,App Wallet,2021-02-15,2021-12-08,75,3.8,English,Web,Organic,No,0.69,Yes
7989220,Nina,Green,user7989220@yahoo.com,+1-477-399-1860,Detroit,64,Active,Bronze,App Wallet,2019-09-05,2020-12-15,8,5.0,English,Android,Ad Campaign,No,5.05,Yes
5954851,Andre,Jones,user5954851@outlook.com,+1-535-372-4745,Boston,35,Suspended,Bronze,App Wallet,2020-03-16,2023-06-24,8,3.2,English,Android,Corporate Deal,Yes,0.72,Yes
5010851,Mason,Miller,user5010851@outlook.com,+1-917-302-8671,New York,59,Active,Bronze,App Wallet,2021-08-29,2023-01-18,5,4.3,English,Android,Corporate Deal,No,0.34,Yes
4021127,Andre,Walker,user4021127@yahoo.com,+1-946-418-1154,Chicago,74,Active,Bronze,Crypto,2022-09-16,2023-10-08,20,3.0,English,iOS,Ad Campaign,No,20.24,Yes
9019470,Jackson,Nelson,user9019470@outlook.com,+1-649-485-6032,Detroit,45,Inactive,Bronze,Credit Card,2021-01-20,2023-12-24,3,2.7,English,iOS,Organic,Yes,0.13,No
5475346,Lucas,Moore,user5475346@gmail.com,+1-895-358-8696,Detroit,49,Inactive,Bronze,Debit Card,2019-03-29,2020-08-07,50,4.4,Mandarin,iOS,Friend Referral,Yes,5.43,Yes
8464481,Mia,Clark,user8464481@yahoo.com,+1-363-909-6885,Los Angeles,24,Active,Bronze,Credit Card,2022-09-12,2024-09-25,5,3.2,English,iOS,Organic,No,0.63,Yes
8842339,Ethan,Clark,user8842339@gmail.com,+1-342-274-2500,Phoenix,40,Active,Bronze,Promo Credit,2023-05-08,2024-04-14,2,3.0,English,Android,Social Media,No,10.27,No
9503681,Mei,Robinson,user9503681@proton.com,+1-257-887-5146,Dallas,26,Active,Gold,App Wallet,2021-03-20,2021-06-25,50,2.9,English,iOS,Social Media,No,15.05,Yes
8702130,Diana,Allen,user8702130@outlook.com,+1-755-320-2431,Las Vegas,29,Active,Silver,Promo Credit,2019-03-02,2023-11-30,100,2.9,English,Android,Ad Campaign,No,15.03,Yes
3652361,Aria,Rodriguez,user3652361@proton.com,+1-275-687-8624,Los Angeles,31,Active,Silver,Credit Card,2019-11-19,2021-06-18,10,4.2,Spanish,iOS,Corporate Deal,No,0.61,Yes
3197833,Carlos,Rodriguez,user3197833@yahoo.com,+1-235-354-9364,Chicago,26,Active,Bronze,App Wallet,2019-06-24,2022-11-28,3,3.4,English,iOS,App Store,Yes,20.91,Yes
8841972,Lily,Jackson,user8841972@outlook.com,+1-710-570-8473,Dallas,59,Pending Verification,Silver,App Wallet,2022-07-07,2024-07-12,1,2.8,English,iOS,App Store,Yes,0.63,Yes
9701824,Priya,Clark,user9701824@gmail.com,+1-632-923-5619,Phoenix,25,Pending Verification,Bronze,Debit Card,2023-01-19,2024-08-04,5,2.8,English,Android,Corporate Deal,No,10.07,Yes
6622877,Diana,Allen,user6622877@gmail.com,+1-651-465-2181,Houston,67,Inactive,Silver,Debit Card,2021-05-15,2024-01-01,10,4.8,English,iOS,Ad Campaign,No,5.08,Yes
3621112,Tom,Jones,user3621112@yahoo.com,+1-895-726-3551,New York,37,Active,Silver,Credit Card,2022-12-10,2023-06-25,4,4.5,English,iOS,Organic,No,0.1,Yes
8806788,Elijah,Martin,user8806788@yahoo.com,+1-361-357-2052,Austin,46,Active,Silver,Credit Card,2020-09-18,2024-01-28,75,3.8,English,Android,App Store,No,20.36,Yes
3186493,Ryan,Young,user3186493@proton.com,+1-965-934-6073,Los Angeles,62,Inactive,Gold,Promo Credit,2019-11-22,2019-12-08,5,4.9,English,Web,App Store,No,5.22,Yes
6983569,David,Johnson,user6983569@outlook.com,+1-660-777-6342,Orlando,44,Active,Silver,Debit Card,2021-01-24,2023-03-23,8,4.8,English,iOS,Organic,No,15.91,Yes
6831367,Aiden,Torres,user6831367@proton.com,+1-894-467-7152,Seattle,47,Suspended,Gold,App Wallet,2020-02-26,2024-01-13,3,3.6,English,Web,Corporate Deal,No,0.52,No
4682515,Priya,Rodriguez,user4682515@outlook.com,+1-737-392-4920,New York,30,Active,Gold,App Wallet,2021-03-15,2024-09-13,15,5.0,English,Android,App Store,No,10.96,Yes
4068662,Jake,Hill,user4068662@outlook.com,+1-635-867-8063,Austin,38,Active,Silver,Credit Card,2021-12-18,2022-02-18,50,3.9,English,Android,Friend Referral,No,0.37,Yes
7757053,Isabella,Scott,user7757053@outlook.com,+1-551-407-9082,Austin,52,Active,Bronze,Debit Card,2022-10-16,2023-05-06,4,4.1,English,Android,Friend Referral,No,0.51,Yes
4471669,Maria,Johnson,user4471669@proton.com,+1-997-186-4451,San Diego,36,Active,Silver,Debit Card,2019-07-30,2020-03-14,8,4.7,Spanish,Android,Social Media,No,0.14,Yes
5755654,Isabella,Scott,user5755654@outlook.com,+1-516-213-3414,New York,20,Active,Bronze,Credit Card,2020-11-16,2023-10-27,6,4.2,English,Android,Friend Referral,No,15.01,Yes
6831696,Ryan,White,user6831696@gmail.com,+1-884-894-9695,Houston,29,Active,Bronze,Debit Card,2021-05-25,2023-05-10,8,4.8,English,Android,App Store,No,0.29,Yes
7445955,Andre,Davis,user7445955@gmail.com,+1-867-459-7752,Portland,37,Active,Bronze,Credit Card,2020-12-08,2022-06-05,5,3.9,Arabic,Android,Corporate Deal,No,0.3,Yes
7803135,Ava,Taylor,user7803135@gmail.com,+1-539-329-3051,San Diego,72,Active,Bronze,App Wallet,2019-05-10,2023-09-24,8,4.7,English,Web,Friend Referral,Yes,0.88,Yes
4831414,Andre,Anderson,user4831414@yahoo.com,+1-714-186-6775,New York,28,Active,Silver,Credit Card,2019-04-15,2020-01-10,5,4.4,Arabic,Web,Organic,No,0.63,Yes
4279897,Mei,Jackson,user4279897@outlook.com,+1-764-733-5416,Portland,47,Active,Bronze,App Wallet,2022-06-30,2024-02-02,75,4.2,English,iOS,Social Media,No,15.57,No
6725828,Ryan,Brown,user6725828@outlook.com,+1-377-887-9206,Miami,20,Active,Bronze,Credit Card,2020-09-16,2023-05-31,15,3.0,English,iOS,Organic,Yes,5.86,Yes
9663769,Andre,Rodriguez,user9663769@yahoo.com,+1-943-789-2823,San Francisco,26,Active,Bronze,Corporate,2021-12-06,2023-09-21,1,4.5,English,Android,Social Media,No,0.2,No
8516487,Isabella,Taylor,user8516487@outlook.com,+1-617-907-2711,Los Angeles,27,Active,Bronze,Corporate,2020-12-08,2021-11-27,6,4.2,English,Web,Corporate Deal,No,5.49,No
5887375,Nina,Harris,user5887375@outlook.com,+1-522-337-6927,Miami,27,Active,Gold,Debit Card,2019-07-29,2020-03-06,4,5.0,Spanish,iOS,Corporate Deal,No,20.51,Yes
1440053,Andre,Carter,user1440053@yahoo.com,+1-650-521-3029,Los Angeles,56,Active,Silver,App Wallet,2020-01-16,2024-09-07,4,2.5,English,Web,Social Media,No,0.95,Yes
1879926,Ava,Garcia,user1879926@outlook.com,+1-982-357-1966,New York,47,Active,Bronze,Corporate,2021-06-10,2021-12-05,50,3.3,English,Android,Social Media,No,0.69,Yes
9485158,Noah,Smith,user9485158@outlook.com,+1-354-929-9386,Portland,66,Active,Gold,Crypto,2022-12-12,2023-04-01,6,3.0,Hindi,Android,Corporate Deal,Yes,0.07,Yes
7946202,Layla,Baker,user7946202@proton.com,+1-528-804-8821,Phoenix,33,Active,Silver,Debit Card,2021-07-29,2024-08-19,6,4.3,Spanish,iOS,Social Media,No,5.21,Yes
4454168,Elijah,Taylor,user4454168@proton.com,+1-812-202-3427,Seattle,25,Active,Silver,Credit Card,2020-04-18,2020-10-10,5,4.7,French,iOS,Friend Referral,Yes,0.78,No
5769262,Lily,Jackson,user5769262@gmail.com,+1-388-771-4407,Seattle,36,Active,Diamond,Credit Card,2019-08-21,2021-09-23,100,4.9,English,iOS,Corporate Deal,No,5.9,Yes
4595024,Sarah,Moore,user4595024@yahoo.com,+1-224-931-1436,San Francisco,27,Pending Verification,Silver,Credit Card,2020-01-22,2020-06-03,8,2.9,Mandarin,iOS,Organic,No,0.0,Yes
2767458,Oscar,Jones,user2767458@yahoo.com,+1-450-399-2720,Denver,55,Active,Bronze,App Wallet,2020-05-26,2024-10-02,3,2.7,English,Android,Corporate Deal,No,0.19,Yes
2196819,James,Lewis,user2196819@outlook.com,+1-576-422-5609,Houston,36,Active,Gold,Debit Card,2019-01-06,2021-09-21,1,4.4,French,Android,App Store,Yes,5.86,Yes
4644313,Oscar,Hall,user4644313@outlook.com,+1-761-436-3826,Austin,36,Active,Platinum,Credit Card,2023-01-11,2023-02-20,6,3.1,English,Web,Social Media,No,0.48,Yes
4066894,Noah,Johnson,user4066894@gmail.com,+1-355-288-4706,Houston,39,Active,Bronze,Debit Card,2021-07-09,2022-07-03,75,4.4,Spanish,iOS,App Store,No,0.49,Yes
8538778,Jake,Nelson,user8538778@yahoo.com,+1-442-475-5998,Austin,35,Active,Gold,Credit Card,2022-03-09,2023-07-29,5,5.0,Korean,iOS,App Store,No,10.74,Yes
7923505,Oliver,White,user7923505@yahoo.com,+1-409-951-9769,Nashville,48,Active,Silver,Credit Card,2020-06-06,2021-08-26,8,4.9,Spanish,iOS,Friend Referral,No,0.44,Yes
9976000,Nina,Rodriguez,user9976000@gmail.com,+1-625-725-7537,Dallas,51,Inactive,Gold,Credit Card,2020-09-28,2022-05-16,1,2.9,English,Web,App Store,Yes,0.77,Yes
1576513,Kevin,Davis,user1576513@gmail.com,+1-916-313-9539,Boston,35,Inactive,Bronze,Debit Card,2021-10-11,2024-01-26,6,3.0,Spanish,iOS,Friend Referral,No,0.69,Yes
3850323,Oliver,Wilson,user3850323@proton.com,+1-514-600-5443,Houston,26,Active,Bronze,App Wallet,2023-01-08,2024-06-05,20,4.1,Spanish,Android,Corporate Deal,Yes,5.23,Yes
6178082,Aria,Jackson,user6178082@proton.com,+1-877-998-6121,Seattle,29,Active,Bronze,Credit Card,2019-05-29,2024-10-15,100,4.1,English,iOS,Friend Referral,Yes,0.49,Yes
7855379,Layla,Thomas,user7855379@outlook.com,+1-889-945-2810,Detroit,18,Inactive,Bronze,Credit Card,2019-05-12,2023-11-04,3,4.6,Arabic,iOS,Social Media,No,0.05,Yes
4128819,Sofia,Hill,user4128819@yahoo.com,+1-455-976-6077,Nashville,36,Active,Bronze,Debit Card,2019-11-08,2019-12-20,15,2.9,English,iOS,Social Media,No,10.5,Yes
2659028,Nina,Williams,user2659028@yahoo.com,+1-553-757-3760,Los Angeles,30,Pending Verification,Bronze,Credit Card,2022-10-22,2023-10-24,1,4.7,Hindi,Web,Organic,No,0.13,Yes
2041282,Lily,Robinson,user2041282@gmail.com,+1-311-553-4156,Los Angeles,46,Active,Platinum,Debit Card,2022-08-20,2023-03-31,5,3.0,English,iOS,Friend Referral,No,0.03,No
4222258,Layla,King,user4222258@outlook.com,+1-612-788-8371,Phoenix,30,Active,Platinum,App Wallet,2022-01-22,2023-07-22,3,2.6,Spanish,Web,Friend Referral,No,0.04,Yes
